código de la entrevista,cantidad de personas entrevistadas,Macroterritorio donde se realiza la entrevista,Territorio donde se realiza la entrevista,Mes de la entrevista,Departamento donde se realiza la entrevista,Municipio donde se realiza la entrevista,"Hechos, año de inicio","Hecho, año de finalización",Sector con el que se puede identificar las víctimas del relato,Tipo de entrevista,Entrevista transcrita?,Entrevista etiquetada?,De interés para: Esclarecimiento,De interés para: Reconocimiento,De interés para: Convivencia,De interés para: No Repetición,De interés para: Enfoque de género,De interés para: Psicosocial,De interés para: Curso de Vida,De interés para: Dirección de investigación,De interés para: Territorios,De interés para: Dirección étnica,De interés para: Comisionados,De interés para: Estrategia - Arte,De interés para: Estrategia - Comunicación,De interés para: Estrategia - Participación,De interés para: Estrategia - Pedagogía,De interés para: Grupo de Acceso a la información,De interés para: Presidencia,De interés para: Otros,De interés para: Enlace interinstitucional,De interés para: SIM,De interés para el área: Pueblos Étnicos,De interés para el área: Diálogo social,De interés para el área: Género,De interés para el área: Enfoque psico social,De interés para el área: Curso de Vida,De interés para el área: Núcleo 1,De interés para el área: Núcleo 2,De interés para el área: Núcleo 3,De interés para el área: Núcleo 4,De interés para el área: Núcleo 5,De interés para el área: Núcleo 6,De interés para el área: Núcleo 7,De interés para el área: Núcleo 8,De interés para el área: Núcleo 9,De interés para el área: Núcleo 10,Coincide con el mandato 01,Coincide con el mandato 02,Coincide con el mandato 03,Coincide con el mandato 04,Coincide con el mandato 05,Coincide con el mandato 06,Coincide con el mandato 07,Coincide con el mandato 08,Coincide con el mandato 09,Coincide con el mandato 10,Coincide con el mandato 11,Coincide con el mandato 12,Coincide con el mandato 13,Transcripción Anomizada?,url transcipción anonimizada
158-VI-00069,1,Antioquia y Eje Cafetero,Medellín,2020-03,ANTIOQUIA,BRICEÑO,2005,2012,Campesinos,VI,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,1,1,1,0,0,0,1,1,1,1,1,0,0,,
457-VI-00039,1,Orinoquia,Villavicencio,2020-01,META,EL CALVARIO,2020,2020,Sin Especificar,VI,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,
276-VI-00013,1,Equipo Nacional / Sede Central,Macroterritorial Equipo Nacional / Sede Central,2020-03,CESAR,VALLEDUPAR,1986,2020,Políticos,VI,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,,
089-VI-00023,1,Caribe e Insular,Valledupar,2020-03,CESAR,VALLEDUPAR,1987,2020,LGBTI,VI,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,Si,http://archivo.comisiondelaverdad.co/explora/detalle/089-VI-00023
080-VI-00036,1,Antioquia y Eje Cafetero,Medellín,2020-02,ANTIOQUIA,MEDELLÍN,1958,2004,Sin Especificar,VI,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1,1,1,1,1,1,0,1,0,0,0,0,0,,
158-VI-00070,1,Antioquia y Eje Cafetero,Medellín,2020-03,ANTIOQUIA,BRICEÑO,2012,2013,Campesinos,VI,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0,0,0,1,1,1,0,0,0,,
621-VI-00014,1,Antioquia y Eje Cafetero,Apartadó,2020-02,ANTIOQUIA,MEDELLÍN,1996,1996,"Afrocolombianos, negros, raizal, palenquero",VI,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,,
444-VI-00021,1,Nororiente,Cucuta,2020-03,NORTE DE SANTANDER,OCAÑA,2018,2018,Jóvenes,VI,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,,
621-VI-00015,1,Antioquia y Eje Cafetero,Medellín,2020-03,ANTIOQUIA,MEDELLÍN,1995,1995,Sin Especificar,VI,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,Si,http://archivo.comisiondelaverdad.co/explora/detalle/621-VI-00015
444-VI-00022,1,Nororiente,Cucuta,2020-03,NORTE DE SANTANDER,OCAÑA,1999,1999,Defensor de DDHH,VI,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,,
418-VI-00006,1,Antioquia y Eje Cafetero,Macroterritorial Antioquia y Eje Cafetero,2020-03,RISARALDA,PEREIRA,2010,2020,"Afrocolombianos, negros, raizal, palenquero",VI,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,,
542-VI-00021,1,Caribe e Insular,Valledupar,2020-02,CESAR,VALLEDUPAR,1991,1991,Sin Especificar,VI,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Si,http://archivo.comisiondelaverdad.co/explora/detalle/542-VI-00021
158-VI-00071,1,Antioquia y Eje Cafetero,Medellín,2020-03,ANTIOQUIA,BRICEÑO,2002,2002,Campesinos,VI,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,1,1,1,0,0,1,1,1,1,0,1,0,0,,
542-VI-00022,1,Caribe e Insular,Valledupar,2020-02,CESAR,VALLEDUPAR,1985,1999,Sin Especificar,VI,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,
168-VI-00056,1,Nororiente,Cucuta,2020-02,NORTE DE SANTANDER,PAMPLONA,1998,1998,Fuerza Pública,VI,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,,
542-VI-00023,1,Caribe e Insular,Valledupar,2020-03,CESAR,VALLEDUPAR,2009,2011,Sin Especificar,VI,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,
221-VI-00071,1,Surandina,Pasto,2020-03,NARIÑO,PASTO,2001,2003,Campesinos,VI,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,,
168-VI-00057,1,Nororiente,Cucuta,2020-02,NORTE DE SANTANDER,PAMPLONA,1994,1994,Salud y servicio sanitario,VI,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,,
168-VI-00058,1,Nororiente,Cucuta,2020-03,NORTE DE SANTANDER,OCAÑA,2011,2011,Comerciantes,VI,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,,
168-VI-00059,1,Nororiente,Cucuta,2020-03,NORTE DE SANTANDER,OCAÑA,1997,1997,Campesinos,VI,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,,
664-VI-00001,1,Antioquia y Eje Cafetero,Pereira,2020-03,QUINDIO,PIJAO,2008,2008,Organizaciones de víctimas,VI,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,,
621-VI-00016,1,Antioquia y Eje Cafetero,Medellín,2020-03,ANTIOQUIA,MEDELLÍN,2020,2020,Sin Especificar,VI,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,,
621-VI-00017,1,Antioquia y Eje Cafetero,Medellín,2020-03,ANTIOQUIA,MEDELLÍN,2002,2011,Sin Especificar,VI,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,,
278-VI-00046,1,Orinoquia,Villavicencio,2019-11,META,MAPIRIPÁN,1991,2019,Campesinos,VI,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,1,0,0,0,,
457-VI-00040,1,Orinoquia,Villavicencio,2020-01,META,EL CALVARIO,1990,2002,Sin Especificar,VI,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,
158-VI-00072,1,Antioquia y Eje Cafetero,Medellín,2020-03,ANTIOQUIA,BRICEÑO,2002,2002,Campesinos,VI,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,1,1,1,0,0,0,1,1,1,1,1,0,0,,
267-VI-00268,1,Orinoquia,San José del Guaviare,2020-03,GUAVIARE,SAN JOSÉ DEL GUAVIARE,2001,2020,Funcionarios públicos,VI,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,,
418-VI-00007,1,Antioquia y Eje Cafetero,Macroterritorial Antioquia y Eje Cafetero,2020-03,CALDAS,MANIZALES,1989,1989,Sin Especificar,VI,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,,
379-VI-00033,1,Antioquia y Eje Cafetero,Medellín,2020-03,ANTIOQUIA,MEDELLÍN,1999,2001,Sindicalistas,VI,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,,
126-VI-00027,1,Internacional,Europa,2020-03,[Internacional],ESPAÑA,2019,2020,Fuerza Pública,VI,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,,
658-VI-00005,1,Antioquia y Eje Cafetero,Pereira,2020-03,RISARALDA,MISTRATÓ,2001,2007,Sin Especificar,VI,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,,
080-VI-00037,1,Antioquia y Eje Cafetero,Medellín,2020-02,ANTIOQUIA,MEDELLÍN,1962,2005,Sindicalistas,VI,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,Si,http://archivo.comisiondelaverdad.co/explora/detalle/080-VI-00037
438-VI-00002,1,Antioquia y Eje Cafetero,Pereira,2019-11,CALDAS,SAMANÁ,2020,2020,Sin Especificar,VI,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,,
278-VI-00047,1,Orinoquia,Villavicencio,2019-11,META,MAPIRIPÁN,1987,2019,Comerciantes,VI,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,,
115-VI-00028,1,Internacional,Europa,2020-02,[Internacional],Reino Unido / Inglaterra ,1973,1997,Actores armados,VI,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,,
221-VI-00072,1,Surandina,Pasto,2020-03,NARIÑO,PASTO,2000,2003,Líderes sociales,VI,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,,
080-VI-00038,1,Antioquia y Eje Cafetero,Medellín,2020-03,ANTIOQUIA,SANTA ROSA DE OSOS,2003,2006,Campesinos,VI,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,,
278-VI-00048,1,Orinoquia,Villavicencio,2019-11,META,MAPIRIPÁN,1988,2019,Comunidad indígena,VI,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,Si,http://archivo.comisiondelaverdad.co/explora/detalle/278-VI-00048
658-VI-00006,1,Antioquia y Eje Cafetero,Pereira,2020-03,RISARALDA,MISTRATÓ,1998,1998,Sin Especificar,VI,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,,
418-VI-00008,1,Antioquia y Eje Cafetero,Macroterritorial Antioquia y Eje Cafetero,2020-03,CALDAS,MANIZALES,2002,2002,Sin Especificar,VI,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,
281-VI-00033,1,Orinoquia,San José del Guaviare,2020-02,GUAVIARE,CALAMAR,1998,2016,Sin Especificar,VI,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,
080-VI-00039,1,Antioquia y Eje Cafetero,Medellín,2020-03,ANTIOQUIA,MEDELLÍN,2020,2020,Campesinos,VI,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,Si,http://archivo.comisiondelaverdad.co/explora/detalle/080-VI-00039
160-VI-00098,1,Antioquia y Eje Cafetero,Medellín,2020-03,ANTIOQUIA,BRICEÑO,1998,2008,Campesinos,VI,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,
160-VI-00099,1,Antioquia y Eje Cafetero,Medellín,2020-03,ANTIOQUIA,BRICEÑO,2000,2008,Campesinos,VI,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,
160-VI-00100,1,Antioquia y Eje Cafetero,Medellín,2020-03,ANTIOQUIA,BRICEÑO,2002,2002,Campesinos,VI,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,,
397-VI-00012,1,Internacional,Andina,2020-02,[Internacional],Ecuador,2018,2019,Mujeres,VI,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,
658-VI-00007,1,Antioquia y Eje Cafetero,Pereira,2020-03,RISARALDA,MISTRATÓ,1991,2002,Sin Especificar,VI,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,,
068-VI-00027,1,Surandina,Cali,2020-02,VALLE DEL CAUCA,CALI,2000,2000,Empresarios,VI,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,1,0,Si,http://archivo.comisiondelaverdad.co/explora/detalle/068-VI-00027
664-VI-00002,1,Antioquia y Eje Cafetero,Pereira,2020-03,RISARALDA,PEREIRA,1986,1986,Funcionarios públicos,VI,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,
194-VI-00080,1,Centroandina,Tunja,2020-01,BOYACÁ,LABRANZAGRANDE,1989,1996,Campesinos,VI,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,1,1,1,0,1,1,1,1,0,1,0,0,0,,
194-VI-00081,1,Centroandina,Tunja,2020-02,TOLIMA,GUAMO,1996,2004,Fuerza Pública,VI,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1,0,1,0,1,1,1,0,0,0,0,,
194-VI-00082,1,Centroandina,Tunja,2020-02,TOLIMA,GUAMO,2010,2010,Fuerza Pública,VI,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,1,0,1,0,0,1,0,0,0,1,0,,
194-VI-00083,1,Centroandina,Tunja,2020-02,TOLIMA,GUAMO,2001,2008,Fuerza Pública,VI,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,,
194-VI-00084,1,Centroandina,Tunja,2020-02,TOLIMA,GUAMO,2000,2011,Fuerza Pública,VI,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,1,1,1,0,1,0,0,1,1,1,0,1,1,,
307-VI-00053,1,Orinoquia,San José del Guaviare,2020-03,GUAVIARE,CALAMAR,1983,2007,Campesinos,VI,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,,
216-VI-00119,1,Surandina,Cali,2020-03,VALLE DEL CAUCA,JAMUNDÍ,1980,2019,Campesinos,VI,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,,
216-VI-00120,1,Surandina,Cali,2020-03,VALLE DEL CAUCA,JAMUNDÍ,1999,2016,Defensor de DDHH,VI,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,1,1,1,1,1,0,0,0,0,1,0,0,0,1,,
667-VI-00002,1,Antioquia y Eje Cafetero,Pereira,2020-02,QUINDIO,FILANDIA,2006,2006,Organizaciones de víctimas,VI,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,,
664-VI-00003,1,Antioquia y Eje Cafetero,Pereira,2020-03,QUINDIO,PIJAO,1992,1992,Campesinos,VI,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,
667-VI-00003,1,Antioquia y Eje Cafetero,Pereira,2020-02,QUINDIO,PIJAO,2012,2012,Sin Especificar,VI,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,,
438-VI-00003,1,Antioquia y Eje Cafetero,Macroterritorial Antioquia y Eje Cafetero,2019-10,QUINDIO,CALARCÁ,1985,1988,Sin Especificar,VI,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,,
281-VI-00034,1,Orinoquia,San José del Guaviare,2020-02,GUAVIARE,SAN JOSÉ DEL GUAVIARE,1960,2020,Sin Especificar,VI,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,
641-VI-00002,1,Internacional,Suramérica,2019-12,[Internacional],Argentina,1990,2007,Otros,VI,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,,
664-VI-00004,1,Antioquia y Eje Cafetero,Pereira,2020-03,RISARALDA,MISTRATÓ,2002,2002,Campesinos,VI,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,,
667-VI-00004,1,Antioquia y Eje Cafetero,Pereira,2020-02,QUINDIO,PIJAO,2012,2012,Sin Especificar,VI,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,,
278-VI-00049,1,Orinoquia,Villavicencio,2019-11,META,MAPIRIPÁN,1992,2019,Campesinos,VI,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,1,0,0,0,,
646-VI-00006,1,Antioquia y Eje Cafetero,Medellín,2020-03,ANTIOQUIA,YARUMAL,2005,2006,Campesinos,VI,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,,
278-VI-00050,1,Orinoquia,Villavicencio,2019-11,META,MAPIRIPÁN,2020,2020,Comerciantes,VI,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,,
136-VI-00081,1,Caribe e Insular,Sincelejo,2020-01,SUCRE,SINCELEJO,2007,2007,Sin Especificar,VI,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,
194-VI-00085,1,Centroandina,Tunja,2020-02,TOLIMA,GUAMO,1996,2002,Fuerza Pública,VI,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,1,1,1,0,1,0,1,1,1,0,0,0,0,,
664-VI-00005,1,Antioquia y Eje Cafetero,Pereira,2020-03,QUINDIO,GÉNOVA,2002,2002,Campesinos,VI,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,,
749-VI-00001,1,Surandina,Pasto,2020-03,NARIÑO,PASTO,2000,2020,Líderes sociales,VI,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,,
397-VI-00013,1,Internacional,Andina,2020-02,[Internacional],Ecuador,2011,2020,Mujeres,VI,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,,
136-VI-00082,1,Caribe e Insular,Sincelejo,2020-03,CÓRDOBA,SAN ANDRÉS DE SOTAVENTO,1994,2003,Mujeres,VI,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,,
115-VI-00029,1,Internacional,Europa,2020-02,[Internacional],SUECIA,2003,2018,Actores armados,VI,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,,
438-VI-00004,1,Antioquia y Eje Cafetero,Pereira,2020-03,CALDAS,MANIZALES,2003,2020,Sin Especificar,VI,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,,
237-VI-00068,1,Caribe e Insular,Valledupar,2020-01,CESAR,VALLEDUPAR,2018,2019,"Afrocolombianos, negros, raizal, palenquero",VI,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,,
