001-PR-00679.txt: ([('NEG', 0.5070552585219643), ('NEU', 0.4826250211043917), ('POS', 0.010319720373643957)])
268-VI-00006.txt: ([('NEG', 0.39317925895646116), ('NEU', 0.5540411521325052), ('POS', 0.05277958891103364)])
268-VI-00012.txt: ([('NEG', 0.47542698865312627), ('NEU', 0.510718470611633), ('POS', 0.013854540735240763)])
273-VI-00001.txt: ([('NEG', 0.49149147502332635), ('NEU', 0.45086087656660506), ('POS', 0.05764764841006863)])
274-AA-00002.txt: ([('NEG', 0.4768168591024898), ('NEU', 0.5172394065642918), ('POS', 0.005943734333218391)])
274-HV-00003.txt: ([('NEG', 0.4610568686242489), ('NEU', 0.44716887326021487), ('POS', 0.09177425811553624)])
274-HV-00018.txt: ([('NEG', 0.3277203787012758), ('NEU', 0.5965148033386954), ('POS', 0.07576481796002876)])
274-PR-03235.txt: ([('NEG', 0.5762629878535062), ('NEU', 0.4098637316156415), ('POS', 0.01387328053085235)])
274-PR-03236.txt: ([('NEG', 0.5065324731869669), ('NEU', 0.4758471922689301), ('POS', 0.017620334544103024)])
274-VI-00003.txt: ([('NEG', 0.40126029885195336), ('NEU', 0.5374688168133887), ('POS', 0.06127088433465802)])
274-VI-00008.txt: ([('NEG', 0.3542673192177388), ('NEU', 0.503381548516151), ('POS', 0.1423511322661101)])
276-VI-00001.txt: ([('NEG', 0.5368529932636655), ('NEU', 0.45753808887963376), ('POS', 0.005608917856700728)])
276-VI-00003.txt: ([('NEG', 0.5003127502699817), ('NEU', 0.47709317519498234), ('POS', 0.022594074535036)])
276-VI-00014.txt: ([('NEG', 0.5646694321408903), ('NEU', 0.3986304474660522), ('POS', 0.03670012039305752)])
276-VI-00015.txt: ([('NEG', 0.5347579866063789), ('NEU', 0.4562777770487821), ('POS', 0.008964236344839062)])
276-VI-00017.txt: ([('NEG', 0.4963115099973183), ('NEU', 0.4702984461815371), ('POS', 0.03339004382114458)])
276-VI-00019.txt: ([('NEG', 0.5646694321408903), ('NEU', 0.3986304474660522), ('POS', 0.03670012039305752)])
276-VI-00020.txt: ([('NEG', 0.5171267970299654), ('NEU', 0.44414979607298816), ('POS', 0.038723406897046335)])
276-VI-00021.txt: ([('NEG', 0.4343712401662506), ('NEU', 0.5560145365997325), ('POS', 0.00961422323401684)])
276-VI-00022.txt: ([('NEG', 0.5520189464349292), ('NEU', 0.40898343458969166), ('POS', 0.038997618975379116)])
276-VI-00023.txt: ([('NEG', 0.590638161525022), ('NEU', 0.3969601389844547), ('POS', 0.012401699490523313)])
277-VI-00001.txt: ([('NEG', 0.4469797455041942), ('NEU', 0.43969630478169486), ('POS', 0.1133239497141109)])
277-VI-00002.txt: ([('NEG', 0.6169980313807353), ('NEU', 0.32838525816085057), ('POS', 0.054616710458414104)])
277-VI-00003.txt: ([('NEG', 0.5706474474646492), ('NEU', 0.3751237799300504), ('POS', 0.05422877260530034)])
277-VI-00015.txt: ([('NEG', 0.5364478204965404), ('NEU', 0.45078984636978336), ('POS', 0.012762333133676213)])
278-HV-00015.txt: ([('NEG', 0.5903057861303938), ('NEU', 0.4026251496110433), ('POS', 0.007069064258562962)])
278-PR-00438.txt: ([('NEG', 0.657893206091622), ('NEU', 0.2674365679651673), ('POS', 0.0746702259432107)])
278-VI-00008.txt: ([('NEG', 0.5938303893126028), ('NEU', 0.3883182464566374), ('POS', 0.01785136423075982)])
278-VI-00023.txt: ([('NEG', 0.34546009887197443), ('NEU', 0.6129870212178666), ('POS', 0.04155287991015895)])
278-VI-00027.txt: ([('NEG', 0.41562080681321895), ('NEU', 0.5414463431531364), ('POS', 0.04293285003364453)])
278-VI-00029.txt: ([('NEG', 0.43116419882526497), ('NEU', 0.5405445560205139), ('POS', 0.02829124515422114)])
278-VI-00030.txt: ([('NEG', 0.34094300944385925), ('NEU', 0.6377014962255749), ('POS', 0.02135549433056585)])
278-VI-00048.txt: ([('NEG', 0.5344400565761183), ('NEU', 0.4655599434238817), ('POS', 0.0)])
280-HV-00023.txt: ([('NEG', 0.3828531457256136), ('NEU', 0.6171468542743864), ('POS', 0.0)])
280-VI-00005.txt: ([('NEG', 0.42562457058109254), ('NEU', 0.5631341077394089), ('POS', 0.011241321679498631)])
280-VI-00007.txt: ([('NEG', 0.3973986427589995), ('NEU', 0.597361585398593), ('POS', 0.00523977184240755)])
280-VI-00015.txt: ([('NEG', 0.4932177636961135), ('NEU', 0.47689578394931553), ('POS', 0.029886452354570964)])
280-VI-00021.txt: ([('NEG', 0.49643007067633044), ('NEU', 0.479646348886721), ('POS', 0.023923580436948578)])
280-VI-00023.txt: ([('NEG', 0.5645619131012192), ('NEU', 0.4115282683730396), ('POS', 0.023909818525741252)])
280-VI-00024.txt: ([('NEG', 0.2863343119867589), ('NEU', 0.7008819214389027), ('POS', 0.012783766574338332)])
281-AA-00001.txt: ([('NEG', 0.32431406766892035), ('NEU', 0.6459421616781066), ('POS', 0.02974377065297306)])
281-VI-00003.txt: ([('NEG', 0.559324498638213), ('NEU', 0.42163672242495326), ('POS', 0.019038778936833776)])
281-VI-00005.txt: ([('NEG', 0.37984766779441753), ('NEU', 0.6046964346945501), ('POS', 0.015455897511032332)])
281-VI-00011.txt: ([('NEG', 0.5022010940838659), ('NEU', 0.4558654554002663), ('POS', 0.04193345051586777)])
281-VI-00012.txt: ([('NEG', 0.604566437967012), ('NEU', 0.39543356203298796), ('POS', 0.0)])
281-VI-00017.txt: ([('NEG', 0.5862175279295011), ('NEU', 0.3785656494542414), ('POS', 0.0352168226162575)])
281-VI-00018.txt: ([('NEG', 0.6102503105473189), ('NEU', 0.389749689452681), ('POS', 0.0)])
281-VI-00028.txt: ([('NEG', 0.6723685596435217), ('NEU', 0.31395325592990725), ('POS', 0.013678184426570985)])
283-VI-00002.txt: ([('NEG', 0.499378190012187), ('NEU', 0.49120825784609917), ('POS', 0.009413552141713834)])
283-VI-00004.txt: ([('NEG', 0.3099497586796291), ('NEU', 0.6827334231887178), ('POS', 0.007316818131653139)])
284-PR-02348.txt: ([('NEG', 0.6237263049728344), ('NEU', 0.35046378193620414), ('POS', 0.025809913090961447)])
284-VI-00003.txt: ([('NEG', 0.5343235651396329), ('NEU', 0.4440400113568233), ('POS', 0.02163642350354382)])
285-VI-00001.txt: ([('NEG', 0.744008744357486), ('NEU', 0.235023405642324), ('POS', 0.020967850000189994)])
285-VI-00002.txt: ([('NEG', 0.4428523789202923), ('NEU', 0.5171211346913758), ('POS', 0.04002648638833193)])
287-PR-03188.txt: ([('NEG', 0.7326854944975216), ('NEU', 0.2400342965397932), ('POS', 0.027280208962685213)])
290-VI-00001.txt: ([('NEG', 0.4805461046598167), ('NEU', 0.4889140643122507), ('POS', 0.030539831027932614)])
290-VI-00002.txt: ([('NEG', 0.4833281917920711), ('NEU', 0.48890584476684346), ('POS', 0.02776596344108543)])
290-VI-00003.txt: ([('NEG', 0.4833281917920711), ('NEU', 0.48890584476684346), ('POS', 0.02776596344108543)])
290-VI-00005.txt: ([('NEG', 0.5498673764269748), ('NEU', 0.4306818983199632), ('POS', 0.019450725253061994)])
290-VI-00012.txt: ([('NEG', 0.3494758465419328), ('NEU', 0.5926710048750814), ('POS', 0.05785314858298585)])
290-VI-00014.txt: ([('NEG', 0.3816100307537675), ('NEU', 0.5724859560909652), ('POS', 0.04590401315526727)])
291-VI-00001.txt: ([('NEG', 0.4471182207948938), ('NEU', 0.5156733411832373), ('POS', 0.037208438021868954)])
293-VI-00014.txt: ([('NEG', 0.6149111870968428), ('NEU', 0.33209489545265164), ('POS', 0.052993917450505613)])
293-VI-00016.txt: ([('NEG', 0.5159726306422063), ('NEU', 0.41697390114071026), ('POS', 0.0670534682170834)])
294-CO-00270.txt: ([('NEG', 0.47938021467005043), ('NEU', 0.45972819096073836), ('POS', 0.060891594369211204)])
294-PR-00649.txt: ([('NEG', 0.4110728715982788), ('NEU', 0.5372048923062528), ('POS', 0.051722236095468374)])
294-VI-00003.txt: ([('NEG', 0.5583280677877475), ('NEU', 0.4208858321185846), ('POS', 0.020786100093667968)])
295-VI-00001.txt: ([('NEG', 0.5608677021666888), ('NEU', 0.3842643528633451), ('POS', 0.054867944969966116)])
295-VI-00002.txt: ([('NEG', 0.6077744950801154), ('NEU', 0.3786938137482809), ('POS', 0.013531691171603709)])
295-VI-00005.txt: ([('NEG', 0.419664254604132), ('NEU', 0.5099337711130124), ('POS', 0.07040197428285559)])
295-VI-00009.txt: ([('NEG', 0.5608677021666888), ('NEU', 0.3842643528633451), ('POS', 0.054867944969966116)])
295-VI-00012.txt: ([('NEG', 0.44947355556157587), ('NEU', 0.5340476939271132), ('POS', 0.01647875051131091)])
296-VI-00001.txt: ([('NEG', 0.582279485324799), ('NEU', 0.41772051467520105), ('POS', 0.0)])
297-VI-00002.txt: ([('NEG', 0.6044436726914747), ('NEU', 0.382279061788416), ('POS', 0.013277265520109332)])
298-VI-00001.txt: ([('NEG', 0.5601756951100225), ('NEU', 0.4283400839556173), ('POS', 0.011484220934360223)])
299-PR-00106.txt: ([('NEG', 0.5303762590275165), ('NEU', 0.4631675117325895), ('POS', 0.006456229239894016)])
299-PR-00406.txt: ([('NEG', 0.28895854460390336), ('NEU', 0.6575671988368088), ('POS', 0.053474256559287836)])
299-PR-00781.txt: ([('NEG', 0.3767454402846001), ('NEU', 0.5863083777922353), ('POS', 0.03694618192316461)])
299-PR-00930.txt: ([('NEG', 0.4212107159304768), ('NEU', 0.47671791725525786), ('POS', 0.10207136681426529)])
299-VI-00006.txt: ([('NEG', 0.44194111445911693), ('NEU', 0.5227278715597348), ('POS', 0.035331013981148296)])
300-VI-00002.txt: ([('NEG', 0.4053628566841033), ('NEU', 0.518287834082118), ('POS', 0.07634930923377865)])
300-VI-00003.txt: ([('NEG', 0.5811763276319805), ('NEU', 0.3564651331729291), ('POS', 0.06235853919509046)])
301-PR-03140.txt: ([('NEG', 0.40573411279402294), ('NEU', 0.5730740025177986), ('POS', 0.021191884688178477)])
304-VI-00001.txt: ([('NEG', 0.5431365605786987), ('NEU', 0.4401146957445584), ('POS', 0.01674874367674281)])
304-VI-00004.txt: ([('NEG', 0.5739067330302847), ('NEU', 0.397161948629152), ('POS', 0.028931318340563218)])
304-VI-00005.txt: ([('NEG', 0.46899017565656265), ('NEU', 0.4909242842886601), ('POS', 0.04008554005477729)])
305-VI-00001.txt: ([('NEG', 0.5890080968419297), ('NEU', 0.3951447030121756), ('POS', 0.0158472001458948)])
307-CO-00010.txt: ([('NEG', 0.2738966720163514), ('NEU', 0.6289219518231923), ('POS', 0.09718137616045623)])
307-VI-00002.txt: ([('NEG', 0.5274639576603863), ('NEU', 0.3739690550629989), ('POS', 0.09856698727661477)])
307-VI-00004.txt: ([('NEG', 0.6393439827733498), ('NEU', 0.29798608421466505), ('POS', 0.06266993301198508)])
307-VI-00012.txt: ([('NEG', 0.44219707051836915), ('NEU', 0.5286401112954526), ('POS', 0.02916281818617817)])
307-VI-00027.txt: ([('NEG', 0.5429928487130319), ('NEU', 0.3929593396579329), ('POS', 0.0640478116290352)])
307-VI-00029.txt: ([('NEG', 0.48731682521533576), ('NEU', 0.46457636455417817), ('POS', 0.04810681023048603)])
307-VI-00036.txt: ([('NEG', 0.5314847629890657), ('NEU', 0.43991509965471287), ('POS', 0.028600137356221505)])
307-VI-00040.txt: ([('NEG', 0.6258802035585793), ('NEU', 0.2508192626066074), ('POS', 0.12330053383481322)])
307-VI-00041.txt: ([('NEG', 0.6598085105297421), ('NEU', 0.33387735800036955), ('POS', 0.006314131469888288)])
308-AA-00001.txt: ([('NEG', 0.373883376284474), ('NEU', 0.6137146021334575), ('POS', 0.012402021582068486)])
308-AA-00002.txt: ([('NEG', 0.5828662548969168), ('NEU', 0.39612368004394494), ('POS', 0.02101006505913822)])
308-VI-00003.txt: ([('NEG', 0.528562019292466), ('NEU', 0.45703229889708236), ('POS', 0.014405681810451635)])
311-PR-00411.txt: ([('NEG', 0.5616861178677336), ('NEU', 0.4104821805428243), ('POS', 0.02783170158944209)])
311-PR-00427.txt: ([('NEG', 0.7207587575996182), ('NEU', 0.20541987421944685), ('POS', 0.073821368180935)])
311-PR-00633.txt: ([('NEG', 0.5723266909107377), ('NEU', 0.40876171168046316), ('POS', 0.018911597408799084)])
311-PR-00652.txt: ([('NEG', 0.33133486209999), ('NEU', 0.5803742991652431), ('POS', 0.08829083873476691)])
311-PR-02553.txt: ([('NEG', 0.5164566035107185), ('NEU', 0.4467458052060811), ('POS', 0.036797591283200426)])
311-PR-03221.txt: ([('NEG', 0.5683363851718607), ('NEU', 0.4116818293113187), ('POS', 0.01998178551682064)])
311-VI-00001.txt: ([('NEG', 0.389716967563896), ('NEU', 0.5465185514411195), ('POS', 0.06376448099498444)])
311-VI-00002.txt: ([('NEG', 0.3822293481165438), ('NEU', 0.566750915069396), ('POS', 0.05101973681406022)])
311-VI-00003.txt: ([('NEG', 0.5036287986671316), ('NEU', 0.48563147603736395), ('POS', 0.01073972529550443)])
311-VI-00004.txt: ([('NEG', 0.5240917647306664), ('NEU', 0.4427821014582579), ('POS', 0.033126133811075625)])
312-VI-00004.txt: ([('NEG', 0.5948587594773063), ('NEU', 0.3722670316986807), ('POS', 0.032874208824013006)])
312-VI-00006.txt: ([('NEG', 0.39108164874825696), ('NEU', 0.5256349912142064), ('POS', 0.08328336003753666)])
314-PR-00672.txt: ([('NEG', 0.6710405118812138), ('NEU', 0.3140179452979306), ('POS', 0.014941542820855523)])
314-PR-00818.txt: ([('NEG', 0.568007484108241), ('NEU', 0.38219018086240586), ('POS', 0.04980233502935322)])
314-VI-00001.txt: ([('NEG', 0.454733334718763), ('NEU', 0.4923884467255523), ('POS', 0.05287821855568469)])
314-VI-00002.txt: ([('NEG', 0.3594975770871073), ('NEU', 0.6405024229128927), ('POS', 0.0)])
314-VI-00003.txt: ([('NEG', 0.4272326137558456), ('NEU', 0.547670486487784), ('POS', 0.025096899756370368)])
314-VI-00004.txt: ([('NEG', 0.5020712621973538), ('NEU', 0.4808418526465726), ('POS', 0.0170868851560737)])
315-VI-00001.txt: ([('NEG', 0.6793081336031209), ('NEU', 0.3206918663968791), ('POS', 0.0)])
319-PR-02121.txt: ([('NEG', 0.6494339423473708), ('NEU', 0.3211639495786003), ('POS', 0.02940210807402886)])
319-VI-00001.txt: ([('NEG', 0.4532945243434145), ('NEU', 0.5300349722260225), ('POS', 0.016670503430563005)])
319-VI-00004.txt: ([('NEG', 0.5499576471478006), ('NEU', 0.3877459213048009), ('POS', 0.062296431547398556)])
319-VI-00005.txt: ([('NEG', 0.6071634809960943), ('NEU', 0.3866807738716399), ('POS', 0.006155745132265859)])
319-VI-00007.txt: ([('NEG', 0.596330439133947), ('NEU', 0.38676417089529247), ('POS', 0.016905389970760517)])
319-VI-00008.txt: ([('NEG', 0.6689903440114611), ('NEU', 0.3189150413234068), ('POS', 0.012094614665132107)])
319-VI-00011.txt: ([('NEG', 0.4145008883461033), ('NEU', 0.548449466947538), ('POS', 0.03704964470635868)])
321-VI-00006.txt: ([('NEG', 0.19822441557784445), ('NEU', 0.766632922505961), ('POS', 0.0351426619161945)])
322-VI-00001.txt: ([('NEG', 0.4649984880767062), ('NEU', 0.5168469374256887), ('POS', 0.018154574497605148)])
322-VI-00008.txt: ([('NEG', 0.6070286038893056), ('NEU', 0.3548991383929161), ('POS', 0.03807225771777835)])
324-CO-00138.txt: ([('NEG', 0.6401919260937742), ('NEU', 0.32570728494199086), ('POS', 0.03410078896423491)])
324-PR-00621.txt: ([('NEG', 0.4459637203379137), ('NEU', 0.5427198637587758), ('POS', 0.01131641590331056)])
324-PR-03148.txt: ([('NEG', 0.5141991034211781), ('NEU', 0.45414517139102084), ('POS', 0.03165572518780098)])
324-VI-00001.txt: ([('NEG', 0.39287170768830315), ('NEU', 0.5918342168164997), ('POS', 0.015294075495197094)])
325-VI-00003.txt: ([('NEG', 0.5426803972512213), ('NEU', 0.4573196027487787), ('POS', 0.0)])
325-VI-00011.txt: ([('NEG', 0.5612702461808843), ('NEU', 0.4387297538191158), ('POS', 0.0)])
325-VI-00014.txt: ([('NEG', 0.6247140864562776), ('NEU', 0.3342199793933139), ('POS', 0.0410659341504085)])
325-VI-00015.txt: ([('NEG', 0.5972696136384474), ('NEU', 0.38945885432958194), ('POS', 0.013271532031970646)])
325-VI-00019.txt: ([('NEG', 0.598794709392149), ('NEU', 0.3974501366983042), ('POS', 0.0037551539095467927)])
325-VI-00029.txt: ([('NEG', 0.5579805975730083), ('NEU', 0.4137098299800861), ('POS', 0.02830957244690554)])
325-VI-00033.txt: ([('NEG', 0.5420251754823427), ('NEU', 0.4218797438825403), ('POS', 0.03609508063511694)])
325-VI-00040.txt: ([('NEG', 0.5777046372911475), ('NEU', 0.4128603865079395), ('POS', 0.009434976200912952)])
325-VI-00043.txt: ([('NEG', 0.6187360583213407), ('NEU', 0.3510421352954017), ('POS', 0.03022180638325763)])
325-VI-00044.txt: ([('NEG', 0.5998908313459573), ('NEU', 0.337231936085278), ('POS', 0.06287723256876458)])
325-VI-00045.txt: ([('NEG', 0.770049185873714), ('NEU', 0.21765906966991158), ('POS', 0.012291744456374511)])
325-VI-00046.txt: ([('NEG', 0.5706039877399879), ('NEU', 0.4175233032650256), ('POS', 0.011872708994986506)])
325-VI-00047.txt: ([('NEG', 0.5411952912174263), ('NEU', 0.4588047087825737), ('POS', 0.0)])
325-VI-00048.txt: ([('NEG', 0.5371792184206357), ('NEU', 0.40177282252514024), ('POS', 0.06104795905422416)])
326-CO-00051.txt: ([('NEG', 0.598469140486055), ('NEU', 0.375212418472905), ('POS', 0.02631844104103991)])
326-CO-00544.txt: ([('NEG', 0.5009843551465433), ('NEU', 0.4511058332678268), ('POS', 0.04790981158562996)])
326-CO-00889.txt: ([('NEG', 0.5027851344066988), ('NEU', 0.4795240572635249), ('POS', 0.017690808329776268)])
326-HV-00030.txt: ([('NEG', 0.5126230100444668), ('NEU', 0.47868547853609283), ('POS', 0.008691511419440415)])
326-HV-00034.txt: ([('NEG', 0.4146404235936959), ('NEU', 0.573944484612284), ('POS', 0.01141509179402009)])
326-PR-00063.txt: ([('NEG', 0.7973342848132888), ('NEU', 0.20266571518671114), ('POS', 0.0)])
326-PR-00129.txt: ([('NEG', 0.5493462500736703), ('NEU', 0.42946169064898815), ('POS', 0.021192059277341527)])
326-PR-00588.txt: ([('NEG', 0.5049125415975982), ('NEU', 0.4800475876094138), ('POS', 0.015039870792987936)])
326-PR-02552.txt: ([('NEG', 0.5743569011499887), ('NEU', 0.41224836343323257), ('POS', 0.013394735416778686)])
326-PR-03035.txt: ([('NEG', 0.5119374168067554), ('NEU', 0.47403231966963066), ('POS', 0.01403026352361393)])
326-VI-00001.txt: ([('NEG', 0.6024464445109381), ('NEU', 0.3859956939268769), ('POS', 0.011557861562185051)])
326-VI-00007.txt: ([('NEG', 0.5202510988454089), ('NEU', 0.4696695723807814), ('POS', 0.010079328773809734)])
326-VI-00011.txt: ([('NEG', 0.5909750944047125), ('NEU', 0.39040517415239717), ('POS', 0.018619731442890378)])
326-VI-00013.txt: ([('NEG', 0.3691360539962614), ('NEU', 0.595973605868641), ('POS', 0.03489034013509756)])
327-CO-00316.txt: ([('NEG', 0.6588954792677342), ('NEU', 0.3056108994107015), ('POS', 0.03549362132156428)])
327-VI-00004.txt: ([('NEG', 0.4128855785313286), ('NEU', 0.5513901587897307), ('POS', 0.035724262678940626)])
329-EE-00252.txt: ([('NEG', 0.4530921826382809), ('NEU', 0.5071502856793668), ('POS', 0.03975753168235234)])
329-VI-00001.txt: ([('NEG', 0.5675780986874613), ('NEU', 0.4261595795804155), ('POS', 0.006262321732123102)])
329-VI-00002.txt: ([('NEG', 0.5917987928315754), ('NEU', 0.2609163468560434), ('POS', 0.1472848603123812)])
329-VI-00006.txt: ([('NEG', 0.61526565371532), ('NEU', 0.3429357186681355), ('POS', 0.041798627616544425)])
329-VI-00011.txt: ([('NEG', 0.5330298714563018), ('NEU', 0.42236256305755904), ('POS', 0.04460756548613923)])
329-VI-00013.txt: ([('NEG', 0.4123420506375068), ('NEU', 0.5213955297656782), ('POS', 0.06626241959681499)])
329-VI-00018.txt: ([('NEG', 0.49827254048786657), ('NEU', 0.4519522668358097), ('POS', 0.04977519267632373)])
329-VI-00030.txt: ([('NEG', 0.33098795651773183), ('NEU', 0.5505010613638655), ('POS', 0.11851098211840276)])
330-CO-00672.txt: ([('NEG', 0.5575090612651235), ('NEU', 0.423885684060947), ('POS', 0.018605254673929587)])
330-DC-00021.txt: ([('NEG', 0.5633140173255456), ('NEU', 0.3445234114105122), ('POS', 0.09216257126394212)])
330-PR-02457.txt: ([('NEG', 0.7293625919587524), ('NEU', 0.2585772854545658), ('POS', 0.01206012258668176)])
330-PR-02472.txt: ([('NEG', 0.5834808967469748), ('NEU', 0.3637478576491982), ('POS', 0.052771245603827004)])
330-VI-00006.txt: ([('NEG', 0.273068461729794), ('NEU', 0.726931538270206), ('POS', 0.0)])
331-CO-00302.txt: ([('NEG', 0.49870073059766273), ('NEU', 0.4925771402289353), ('POS', 0.008722129173401974)])
331-PR-00562.txt: ([('NEG', 0.4185329531535794), ('NEU', 0.5814670468464206), ('POS', 0.0)])
332-VI-00001.txt: ([('NEG', 0.34633091477440425), ('NEU', 0.6118884567363104), ('POS', 0.0417806284892853)])
333-CO-00067.txt: ([('NEG', 0.48505125610061084), ('NEU', 0.464433080867191), ('POS', 0.05051566303219816)])
333-CO-00085.txt: ([('NEG', 0.5931534357016424), ('NEU', 0.37946395103829106), ('POS', 0.027382613260066576)])
333-CO-00252.txt: ([('NEG', 0.473010388302152), ('NEU', 0.4888941903054277), ('POS', 0.03809542139242037)])
335-EE-00053.txt: ([('NEG', 0.5506595745531602), ('NEU', 0.4493404254468398), ('POS', 0.0)])
335-EE-00072.txt: ([('NEG', 0.5236859568065906), ('NEU', 0.4649010138611585), ('POS', 0.011413029332250945)])
335-EE-00078.txt: ([('NEG', 0.6341684027868338), ('NEU', 0.35572225884804676), ('POS', 0.010109338365119352)])
335-VI-00002.txt: ([('NEG', 0.5548247546711292), ('NEU', 0.41583652634911517), ('POS', 0.029338718979755582)])
336-PR-00343.txt: ([('NEG', 0.500456597437266), ('NEU', 0.4661846056559588), ('POS', 0.03335879690677522)])
336-PR-00367.txt: ([('NEG', 0.44544127202480815), ('NEU', 0.5342111226950491), ('POS', 0.02034760528014268)])
